match_id,duration,first_blood_time,game_mode,dire_score,radiant_score,radiant_win,start_time,region,patch,throw,comeback,replay_url,player_slot,ability_upgrades_arr,assists,backpack_0,backpack_1,backpack_2,deaths,denies,gold,gold_spent,hero_damage,hero_healing,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,level,net_worth,permanent_buffs,tower_damage,isRadiant,total_gold,total_xp,kda,rank_tier,gold_per_min,xp_per_min,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage,list_of_picks
2905129445,4352,415,1,73,59,False,1483973422,5,20,,,,0,"[5431, 5433, 5431, 5432, 5431, 5430, 5431, 5430, 5430, 5433, 5430, 5938, 5432, 5432, 6289, 5432, 5433, 5971, 5976]",11,0,0,0,15,4,3616,37725,66652,0,82,220,176,1,114,160,108,,31,472,25,,[],6461,True,49250,27490,2,54,"{'raw': 679, 'pct': 0.7219251336898396}","{'raw': 379, 'pct': 0.026737967914438502}","{'raw': 0.4273897058823529, 'pct': 0.7112299465240641}","{'raw': 6.507352941176471, 'pct': 0.40641711229946526}","{'raw': 918.9154411764705, 'pct': 0.786096256684492}","{'raw': 0, 'pct': 0.9786096256684492}","{'raw': 6461, 'pct': 0.44919786096256686}",[]
2904985639,3082,53,1,50,42,False,1483969567,5,20,,,,0,"[5426, 5427, 5428, 5427, 5426, 5428, 5426, 5427, 5428, 6119, 5429, 5429, 5427, 5428, 6137, 5426, 5429, 6139, 5952]",14,0,0,0,8,1,2709,22915,28529,0,81,48,125,52,116,252,112,,15,222,25,,[],1835,True,26453,27481,3,54,"{'raw': 515, 'pct': 0.41947029348604153}","{'raw': 535, 'pct': 0.20830350751610593}","{'raw': 0.2920181700194679, 'pct': 0.5912670007158196}","{'raw': 4.321868916288125, 'pct': 0.18324982104509663}","{'raw': 555.3990914990267, 'pct': 0.3686471009305655}","{'raw': 0, 'pct': 0.9735146743020758}","{'raw': 1835, 'pct': 0.34860415175375803}",[]
2904657894,3699,195,1,49,54,True,1483960548,5,20,,,,1,"[5372, 5371, 5370, 5372, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5371, 5372, 5371, 5370, 5371, 5371, 5901, 6097, 6074, 5370, 5371, 5371, 5370, 6098]",21,220,0,0,5,5,8115,34065,49211,0,74,117,108,119,116,110,235,,21,318,25,,[],8551,True,40195,28297,7,54,"{'raw': 652, 'pct': 0.8566997518610422}","{'raw': 459, 'pct': 0.14702233250620347}","{'raw': 0.340632603406326, 'pct': 0.8238213399503722}","{'raw': 5.158150851581508, 'pct': 0.609181141439206}","{'raw': 798.2319545823195, 'pct': 0.7016129032258065}","{'raw': 0, 'pct': 0.8678660049627791}","{'raw': 8551, 'pct': 0.8449131513647643}",[]
2902848266,3458,141,1,52,47,True,1483883281,5,20,,,,131,"[5150, 5151, 5150, 5151, 5152, 5153, 5152, 5152, 5152, 5925, 5151, 5151, 5150, 5150, 6015, 5153, 5153, 5947, 6166]",14,0,0,0,5,4,8741,28660,57582,0,34,37,96,1,204,220,121,,20,398,25,,,89,False,38038,27491,5,54,"{'raw': 660, 'pct': 0.8520710059171598}","{'raw': 477, 'pct': 0.17751479289940827}","{'raw': 0.34702139965297857, 'pct': 0.7889546351084813}","{'raw': 6.905725853094274, 'pct': 0.8303747534516766}","{'raw': 999.1093117408907, 'pct': 0.5088757396449705}","{'raw': 0, 'pct': 0.6607495069033531}","{'raw': 89, 'pct': 0.5088757396449705}",[]
2902772604,1563,85,1,34,15,False,1483881364,5,20,,,,0,"[5124, 5122, 5123, 5123, 5123, 5122, 5123, 5122, 5124, 6016, 5124, 5122, 5124, 5125, 5923, 5125]",5,0,0,0,5,10,539,9015,8291,67,20,63,102,81,236,46,36,,4,108,17,,[],293,True,9378,12764,1,54,"{'raw': 360, 'pct': 0.7753934191702432}","{'raw': 490, 'pct': 0.46494992846924177}","{'raw': 0.15355086372360843, 'pct': 0.8397711015736766}","{'raw': 4.1458733205374285, 'pct': 0.9155937052932761}","{'raw': 318.2725527831094, 'pct': 0.3977110157367668}","{'raw': 2.571976967370442, 'pct': 0.47353361945636624}","{'raw': 293, 'pct': 0.4234620886981402}",[]
2900640195,2272,90,1,44,28,False,1483802832,5,20,,,,4,"[5114, 5115, 5115, 5114, 5115, 5117, 5115, 5116, 5116, 5969, 5114, 5117, 5114, 5116, 6016, 5116, 5117, 6164]",11,46,0,0,7,2,952,17495,10277,0,28,63,65,1,116,168,125,,7,161,23,,[],474,True,18478,24689,2,54,"{'raw': 488, 'pct': 0.7309734513274336}","{'raw': 652, 'pct': 0.6035398230088496}","{'raw': 0.18485915492957744, 'pct': 0.5787610619469027}","{'raw': 4.251760563380282, 'pct': 0.6212389380530974}","{'raw': 271.3996478873239, 'pct': 0.2}","{'raw': 0, 'pct': 0.9309734513274336}","{'raw': 474, 'pct': 0.36460176991150445}",[]
2900499145,1936,48,4,33,31,True,1483799420,5,20,,,,1,"[5004, 5005, 5003, 5005, 5004, 5006, 5004, 5003, 5004, 5960, 5003, 5006, 5005, 5005, 5906, 5003, 5006, 6168]",9,0,0,0,1,4,1287,22650,20202,0,1,63,145,160,147,46,123,0,8,321,24,,[],5046,True,23232,27233,8,54,"{'raw': 720, 'pct': 0.7602574416733708}","{'raw': 844, 'pct': 0.7063555913113435}","{'raw': 0.24793388429752067, 'pct': 0.6347546259050684}","{'raw': 9.948347107438016, 'pct': 0.7111826226870475}","{'raw': 626.095041322314, 'pct': 0.6733708769107}","{'raw': 0, 'pct': 0.9831053901850362}","{'raw': 5046, 'pct': 0.5398230088495575}",[]
2900379842,2532,169,4,31,39,True,1483796517,5,20,,,,1,"[5095, 5096, 5095, 5096, 5095, 5097, 5095, 5096, 5096, 6048, 5094, 5097, 5094, 5094, 5918, 5094, 5097, 5907, 6142]",5,65,0,0,3,2,3771,25555,20809,0,18,48,263,116,172,250,252,,11,326,25,,,4796,True,28653,27725,4,54,"{'raw': 679, 'pct': 0.7762803234501348}","{'raw': 657, 'pct': 0.33692722371967654}","{'raw': 0.26066350710900477, 'pct': 0.6765498652291105}","{'raw': 7.725118483412322, 'pct': 0.5094339622641509}","{'raw': 493.1042654028436, 'pct': 0.40431266846361186}","{'raw': 0, 'pct': 0.9730458221024259}","{'raw': 4796, 'pct': 0.5714285714285714}",[]
2900108605,2673,327,1,45,51,False,1483789613,5,20,,,,128,"[5431, 5433, 5431, 5432, 5431, 5430, 5431, 5430, 5430, 5433, 5938, 5430, 5432, 5432, 6289, 5432, 5433, 5971, 5976]",6,0,0,0,9,2,276,29185,46513,0,82,48,176,1,168,108,160,,32,285,25,,,8846,False,32476,27487,3,54,"{'raw': 729, 'pct': 0.8021390374331551}","{'raw': 617, 'pct': 0.20855614973262032}","{'raw': 0.7182940516273849, 'pct': 0.9411764705882353}","{'raw': 6.397306397306397, 'pct': 0.39572192513368987}","{'raw': 1044.0628507295173, 'pct': 0.8502673796791443}","{'raw': 0, 'pct': 0.9786096256684492}","{'raw': 8846, 'pct': 0.5347593582887701}",[]
2898248174,3654,128,1,52,32,False,1483716406,5,20,,,,0,"[5150, 5151, 5150, 5151, 5150, 5151, 5150, 5152, 5152, 5153, 5152, 5925, 5151, 5152, 5153, 6015, 5153, 5947, 6166]",6,41,0,0,6,6,2552,22430,71461,0,34,37,178,1,204,48,108,,17,296,25,,[],300,True,29049,28014,3,54,"{'raw': 477, 'pct': 0.5069033530571992}","{'raw': 460, 'pct': 0.15976331360946747}","{'raw': 0.2791461412151067, 'pct': 0.6429980276134122}","{'raw': 4.860426929392446, 'pct': 0.5857988165680473}","{'raw': 1173.415435139573, 'pct': 0.6765285996055227}","{'raw': 0, 'pct': 0.6607495069033531}","{'raw': 300, 'pct': 0.7021696252465484}",[]
2898133735,2256,1,1,46,39,True,1483713557,5,20,,,,3,"[5431, 5433, 5431, 5432, 5431, 5430, 5431, 5432, 5430, 5433, 5938, 5430, 5430, 5432, 6289, 5432, 5433, 5971, 5976]",14,181,0,0,7,1,6722,19650,53057,0,82,48,176,1,90,236,236,,23,184,25,,[],11379,True,25906,27523,4,54,"{'raw': 689, 'pct': 0.7540106951871658}","{'raw': 732, 'pct': 0.37433155080213903}","{'raw': 0.6117021276595745, 'pct': 0.8877005347593583}","{'raw': 4.893617021276596, 'pct': 0.1657754010695187}","{'raw': 1411.090425531915, 'pct': 0.9679144385026738}","{'raw': 0, 'pct': 0.9786096256684492}","{'raw': 11379, 'pct': 0.6684491978609626}",[]
2897996018,3067,28,1,56,59,True,1483710168,5,20,,,,3,"[5174, 5173, 5173, 5175, 5173, 5176, 5173, 5175, 5175, 5960, 5175, 5176, 5174, 5174, 6190, 5174, 5176, 5959, 6061]",26,46,63,0,8,11,2203,28985,51680,0,39,23,116,119,127,108,235,,14,253,25,,,3069,True,31130,27500,4,54,"{'raw': 609, 'pct': 0.8333333333333334}","{'raw': 538, 'pct': 0.24643874643874644}","{'raw': 0.2738832735572221, 'pct': 0.6866096866096866}","{'raw': 4.949462014998369, 'pct': 0.4943019943019943}","{'raw': 1011.0205412455168, 'pct': 0.8917378917378918}","{'raw': 0, 'pct': 0.7678062678062678}","{'raw': 3069, 'pct': 0.6538461538461539}",[]
2895906056,2907,475,1,27,44,True,1483625729,5,20,,,,0,,18,0,0,0,3,13,,,,,74,48,108,116,235,110,123,0,14,310,25,32917,,,True,35707,27568,8,54,"{'raw': 737, 'pct': 0.9621588089330024}","{'raw': 569, 'pct': 0.315136476426799}","{'raw': 0.2889576883384933, 'pct': 0.7406947890818859}","{'raw': 6.398348813209495, 'pct': 0.8238213399503722}","{'raw': 0, 'pct': 0}","{'raw': 0, 'pct': 0.8678660049627791}",{},[]
2893693652,2959,168,4,52,40,False,1483538401,5,20,,,,0,"[5496, 5495, 5494, 5496, 5494, 5497, 5494, 5494, 5495, 6158, 5495, 5497, 5495, 5496, 6137, 5496, 5497, 5903, 6139]",14,46,0,0,7,2,1778,35675,55663,1466,93,63,116,139,166,160,154,,20,358,25,,"[{'permanent_buff': 1, 'stack_count': 0}]",3995,True,35360,27715,4,54,"{'raw': 717, 'pct': 0.9569620253164557}","{'raw': 562, 'pct': 0.2379746835443038}","{'raw': 0.4055424129773572, 'pct': 0.8531645569620253}","{'raw': 7.259209192294694, 'pct': 0.8708860759493671}","{'raw': 1128.6853666779318, 'pct': 0.9379746835443038}","{'raw': 29.726258871240283, 'pct': 1}","{'raw': 3995, 'pct': 0.549367088607595}",[]
2887484427,2486,125,1,32,33,True,1483294435,5,20,,,,128,"[5605, 5603, 5605, 5603, 5605, 5606, 5604, 5603, 5605, 6055, 5603, 5606, 5604, 5604, 5918, 5604, 5606, 5951]",11,0,0,0,4,2,451,17165,19857,0,106,48,190,1,127,235,41,,12,177,23,,[],241,False,17484,23782,4,54,"{'raw': 422, 'pct': 0.20944309927360774}","{'raw': 574, 'pct': 0.211864406779661}","{'raw': 0.28962188254223653, 'pct': 0.6234866828087167}","{'raw': 4.271922767497989, 'pct': 0.1682808716707022}","{'raw': 479.2518101367659, 'pct': 0.09685230024213075}","{'raw': 0, 'pct': 0.8075060532687651}","{'raw': 241, 'pct': 0.22276029055690072}",[]
2887367514,3519,224,1,32,51,True,1483290506,5,20,,,,132,"[5032, 5031, 5032, 5031, 5031, 5035, 5031, 5032, 5033, 5960, 5033, 5035, 5032, 5033, 5917, 5033, 5035, 6008, 6091]",5,0,0,0,4,4,7977,31460,36109,0,23,48,116,1,141,133,141,,13,437,25,,[],244,False,37125,27448,3,54,"{'raw': 633, 'pct': 0.766497461928934}","{'raw': 468, 'pct': 0.09644670050761421}","{'raw': 0.22165387894288152, 'pct': 0.6776649746192893}","{'raw': 7.450980392156863, 'pct': 0.6510152284263959}","{'raw': 615.6692242114236, 'pct': 0.5203045685279187}","{'raw': 0, 'pct': 0.850253807106599}","{'raw': 244, 'pct': 0.17893401015228427}",[]
2887267730,2495,160,1,37,46,True,1483287437,5,20,8675,,,2,"[5372, 5371, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5371, 5372, 5370, 5371, 5371, 5371, 5371, 5370, 5901, 6097, 6074, 5371, 5370, 6098]",16,0,0,0,2,10,4152,29790,55471,0,74,220,65,235,108,110,123,,22,218,25,,"[{'permanent_buff': 5, 'stack_count': 18}]",7709,True,32393,28068,12,54,"{'raw': 779, 'pct': 0.9801488833746899}","{'raw': 675, 'pct': 0.5397022332506204}","{'raw': 0.5290581162324649, 'pct': 0.967741935483871}","{'raw': 5.24248496993988, 'pct': 0.6234491315136477}","{'raw': 1333.9719438877755, 'pct': 0.9776674937965261}","{'raw': 0, 'pct': 0.8678660049627791}","{'raw': 7709, 'pct': 0.8145161290322581}",[]
2886978344,2893,48,4,46,46,True,1483279659,5,20,,,,0,"[5086, 5087, 5088, 5087, 5088, 5088, 5088, 5089, 5087, 5938, 5087, 5089, 5086, 5086, 5917, 5086, 5089, 6210, 6201]",26,48,0,0,5,2,3143,34815,40628,2002,42,117,160,137,151,114,112,,16,365,25,,[],12845,True,36066,27483,7,54,"{'raw': 748, 'pct': 0.9267676767676768}","{'raw': 570, 'pct': 0.25673400673400676}","{'raw': 0.3318354649153128, 'pct': 0.8787878787878788}","{'raw': 7.569996543380573, 'pct': 0.5774410774410774}","{'raw': 842.6132042862081, 'pct': 0.8324915824915825}","{'raw': 41.52091254752852, 'pct': 0.9983164983164983}","{'raw': 12845, 'pct': 0.7474747474747475}",[]
2886880083,2028,120,4,30,15,False,1483277144,5,20,,,,128,"[5224, 5222, 5224, 5222, 5223, 5224, 5225, 5223, 5222, 5938, 5222, 5225, 5223, 5224, 6180, 5223, 5225, 6016, 6135]",10,0,46,0,0,12,2936,27930,31545,0,48,63,156,263,147,160,116,,13,330,25,,[],16087,False,29710,27749,23,54,"{'raw': 879, 'pct': 0.9879931389365352}","{'raw': 821, 'pct': 0.7547169811320755}","{'raw': 0.3846153846153846, 'pct': 0.9365351629502573}","{'raw': 9.763313609467456, 'pct': 0.7238421955403087}","{'raw': 933.2840236686391, 'pct': 0.8593481989708405}","{'raw': 0, 'pct': 0.9759862778730704}","{'raw': 16087, 'pct': 0.7975986277873071}",[]
2886771368,2064,179,4,12,31,True,1483274337,5,20,,,,131,"[5469, 5467, 5469, 5467, 5469, 5470, 5469, 5467, 5467, 5901, 5468, 5470, 5468, 5468, 5972, 5468, 5470, 5929]",5,0,0,0,5,2,106,18350,10717,0,89,29,65,235,174,46,137,,2,260,21,,[],0,False,18300,19298,1,54,"{'raw': 532, 'pct': 0.36444444444444446}","{'raw': 561, 'pct': 0.29777777777777775}","{'raw': 0.05813953488372093, 'pct': 0.2088888888888889}","{'raw': 7.558139534883721, 'pct': 0.31555555555555553}","{'raw': 311.5406976744186, 'pct': 0.25333333333333335}","{'raw': 0, 'pct': 0.9466666666666667}","{'raw': 0, 'pct': 0.044444444444444446}",[]
2886565246,1473,203,1,11,35,True,1483268422,5,20,,,,4,"[5247, 5246, 5247, 5246, 5247, 5248, 5246, 5245, 5245, 5960, 5245, 5248, 5247, 5246, 5918, 5245, 5248]",12,240,0,0,1,2,1110,16440,5700,0,53,50,65,8,249,46,194,,3,145,18,,[],11166,True,16890,14361,7,54,"{'raw': 688, 'pct': 0.7802313354363828}","{'raw': 585, 'pct': 0.4952681388012618}","{'raw': 0.12219959266802442, 'pct': 0.45846477392218715}","{'raw': 5.906313645621181, 'pct': 0.3017875920084122}","{'raw': 232.17922606924645, 'pct': 0.04100946372239748}","{'raw': 0, 'pct': 0.8801261829652997}","{'raw': 11166, 'pct': 0.5983175604626709}",[]
2886426743,3312,110,22,45,46,False,1483263936,5,20,,9,,4,"[5450, 5448, 5450, 5448, 5450, 5452, 5450, 5451, 5451, 5956, 5451, 5452, 5448, 5451, 5991, 5448, 5452, 5949]",20,46,40,0,11,3,944,17415,15632,0,86,180,65,116,254,0,108,,4,117,24,,[],161,True,21804,25336,2,54,"{'raw': 395, 'pct': 0.7643835616438356}","{'raw': 459, 'pct': 0.3315068493150685}","{'raw': 0.07246376811594203, 'pct': 0.2958904109589041}","{'raw': 2.119565217391304, 'pct': 0.5602739726027397}","{'raw': 283.18840579710144, 'pct': 0.08904109589041095}","{'raw': 0, 'pct': 0.4047945205479452}","{'raw': 161, 'pct': 0.4047945205479452}",[]
2886218931,2871,228,4,56,29,False,1483257247,5,20,,,,4,"[5621, 5619, 5621, 5620, 5621, 5622, 5621, 5620, 5620, 5969, 5620, 5622, 5619, 5619, 6009, 5619, 5622, 5929, 6135]",10,46,181,0,9,5,111,21040,26082,62,109,63,263,116,147,24,185,,3,371,25,,[],483,True,24020,27513,1,54,"{'raw': 502, 'pct': 0.28761061946902655}","{'raw': 575, 'pct': 0.3053097345132743}","{'raw': 0.06269592476489029, 'pct': 0.11504424778761062}","{'raw': 7.753396029258098, 'pct': 0.39823008849557523}","{'raw': 545.078369905956, 'pct': 0.46017699115044247}","{'raw': 1.2957157784743991, 'pct': 0.9513274336283186}","{'raw': 483, 'pct': 0.1592920353982301}",[]
2885066124,2878,71,4,35,56,True,1483202133,5,20,,,,0,"[5609, 5608, 5608, 5610, 5608, 5612, 5610, 5610, 5610, 5965, 5608, 5612, 5609, 5609, 6138, 5609, 5612, 6055]",22,46,0,0,9,3,1926,15395,21978,5698,107,29,92,65,204,129,181,,16,80,24,,[],552,True,20385,26141,3,54,"{'raw': 425, 'pct': 0.8326359832635983}","{'raw': 545, 'pct': 0.5836820083682008}","{'raw': 0.33356497567755383, 'pct': 0.9267782426778243}","{'raw': 1.6678248783877694, 'pct': 0.6234309623430963}","{'raw': 458.1931897150799, 'pct': 0.5355648535564853}","{'raw': 118.79082696316887, 'pct': 0.997907949790795}","{'raw': 552, 'pct': 0.6297071129707112}",[]
2884994508,1826,195,4,55,22,False,1483199857,5,20,,,,130,"[5287, 5286, 5286, 5287, 5286, 5288, 5286, 5287, 5287, 6034, 5285, 5288, 5285, 5285, 6210, 5285, 5288, 5979]",22,46,0,0,3,5,624,23125,15170,0,62,50,229,71,250,141,141,,12,72,22,,[],430,False,23403,20390,8,54,"{'raw': 769, 'pct': 0.9569313593539704}","{'raw': 670, 'pct': 0.7819650067294751}","{'raw': 0.39430449069003287, 'pct': 0.9138627187079408}","{'raw': 2.3658269441401973, 'pct': 0.765814266487214}","{'raw': 498.46659364731653, 'pct': 0.5383580080753702}","{'raw': 0, 'pct': 0.7335127860026918}","{'raw': 430, 'pct': 0.5370121130551817}",[]
2884753669,1741,222,1,11,38,True,1483193093,5,20,,,,0,"[5190, 5191, 5190, 5192, 5190, 5193, 5192, 5191, 5190, 5938, 5192, 5193, 5191, 5192, 5917, 5191, 5193, 6196]",11,0,0,0,1,5,927,22605,21417,0,44,50,156,145,208,46,174,,12,201,22,,[],3576,True,21878,20166,11,54,"{'raw': 754, 'pct': 0.9248210023866349}","{'raw': 695, 'pct': 0.4063245823389022}","{'raw': 0.4135554279149914, 'pct': 0.8430787589498807}","{'raw': 6.927053417576106, 'pct': 0.5143198090692124}","{'raw': 738.093049971281, 'pct': 0.5686157517899761}","{'raw': 0, 'pct': 0.9791169451073986}","{'raw': 3576, 'pct': 0.5614558472553699}",[]
2884618746,2987,142,1,40,44,False,1483189443,5,20,,,,129,"[5519, 5520, 5518, 5518, 5518, 5521, 5518, 5519, 5519, 6016, 5519, 5521, 5520, 5520, 5941, 5520, 5521, 5918, 6038]",9,0,0,0,6,3,1444,35995,41645,0,97,48,116,1,249,250,135,,20,316,25,,"[{'permanent_buff': 1, 'stack_count': 0}]",1742,False,37287,27828,4,54,"{'raw': 749, 'pct': 0.9924924924924925}","{'raw': 559, 'pct': 0.46096096096096095}","{'raw': 0.4017408771342484, 'pct': 0.9894894894894894}","{'raw': 6.347505858721125, 'pct': 0.8753753753753754}","{'raw': 836.5249414127887, 'pct': 0.978978978978979}","{'raw': 0, 'pct': 0.7792792792792793}","{'raw': 1742, 'pct': 0.8243243243243243}",[]
2884524919,1926,194,1,44,15,False,1483186838,5,20,,,,4,"[5004, 5003, 5003, 5005, 5004, 5004, 5006, 5003, 5004, 5960, 5005, 5006, 5003, 5005, 5005, 5906, 5006, 5972]",1,182,0,0,3,27,65,19350,9469,88,1,63,145,51,147,46,81,,2,307,23,,[],2407,True,19773,23657,0,54,"{'raw': 616, 'pct': 0.5229283990345938}","{'raw': 737, 'pct': 0.41995172968624295}","{'raw': 0.06230529595015576, 'pct': 0.0997586484312148}","{'raw': 9.56386292834891, 'pct': 0.6621078037007241}","{'raw': 294.98442367601245, 'pct': 0.21238938053097345}","{'raw': 2.7414330218068534, 'pct': 0.9847144006436042}","{'raw': 2407, 'pct': 0.413515687851971}",[]
2884411188,2834,128,1,40,70,True,1483183443,5,20,,,,3,"[5131, 5132, 5131, 5132, 5131, 5130, 5130, 5133, 5131, 5938, 5130, 5133, 5130, 5132, 6332, 5132, 5133, 6299, 5943]",15,46,0,0,6,9,1116,24905,18014,0,21,50,263,65,108,133,135,,9,245,25,,[],11952,True,27159,27489,3,54,"{'raw': 575, 'pct': 0.90056134723336}","{'raw': 582, 'pct': 0.4827586206896552}","{'raw': 0.19054340155257588, 'pct': 0.5773857257417803}","{'raw': 5.187014820042343, 'pct': 0.8235765838011226}","{'raw': 381.3832039520113, 'pct': 0.2846832397754611}","{'raw': 0, 'pct': 0.7449879711307137}","{'raw': 11952, 'pct': 0.9759422614274258}",[]
2884327046,2185,70,1,37,39,True,1483180754,5,20,,,,4,"[5431, 5432, 5433, 5431, 5431, 5430, 5431, 5432, 5430, 5433, 5938, 5430, 5430, 5432, 6289, 5432, 5433, 5971, 5976]",9,0,0,0,8,3,2866,28275,54669,0,82,220,96,1,236,108,160,,26,245,25,,[],13266,True,31099,27494,3,54,"{'raw': 854, 'pct': 0.9732620320855615}","{'raw': 755, 'pct': 0.4117647058823529}","{'raw': 0.7139588100686498, 'pct': 0.9411764705882353}","{'raw': 6.727688787185355, 'pct': 0.43315508021390375}","{'raw': 1501.20823798627, 'pct': 0.9786096256684492}","{'raw': 0, 'pct': 0.9786096256684492}","{'raw': 13266, 'pct': 0.7486631016042781}",[]
2884208461,2761,76,1,61,23,False,1483176902,5,20,,,,1,"[5450, 5448, 5450, 5448, 5450, 5452, 5450, 5448, 5448, 5941, 5451, 5452, 5451, 5451, 5991, 5451, 5452, 5949]",5,41,0,0,11,4,3349,13385,20430,0,86,50,65,61,100,46,108,,10,194,24,,[],727,True,20293,24941,1,54,"{'raw': 441, 'pct': 0.8958904109589041}","{'raw': 542, 'pct': 0.5678082191780822}","{'raw': 0.21731256791017747, 'pct': 0.8616438356164383}","{'raw': 4.215863817457443, 'pct': 0.9342465753424658}","{'raw': 443.96957624049253, 'pct': 0.4178082191780822}","{'raw': 0, 'pct': 0.4047945205479452}","{'raw': 727, 'pct': 0.7349315068493151}",[]
2884114845,2365,118,1,16,49,True,1483173968,5,20,,,,1,"[5372, 5371, 5372, 5371, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5371, 5370, 5371, 5371, 5371, 5371, 5370, 5370, 5901, 6097, 6074, 6098]",9,0,0,0,1,24,5848,28665,40838,0,74,220,65,116,108,110,235,,24,257,25,,[],10767,True,32558,27591,16,54,"{'raw': 826, 'pct': 0.9919354838709677}","{'raw': 700, 'pct': 0.6011166253101737}","{'raw': 0.6088794926004228, 'pct': 0.989454094292804}","{'raw': 6.520084566596195, 'pct': 0.8399503722084367}","{'raw': 1036.059196617336, 'pct': 0.9038461538461539}","{'raw': 0, 'pct': 0.8678660049627791}","{'raw': 10767, 'pct': 0.9174937965260546}",[]
2882977084,3236,154,1,26,35,True,1483124110,5,20,,,,128,"[5723, 5721, 5723, 5716, 5723, 5725, 5716, 5723, 5716, 5716, 5906, 5725, 5721, 5721, 5918, 5721, 5725, 5940]",6,46,0,0,7,6,414,18365,18717,590,114,50,156,81,172,135,0,,6,205,24,,[],218,False,20171,25402,1,54,"{'raw': 374, 'pct': 0.21739130434782608}","{'raw': 471, 'pct': 0.16380182002022245}","{'raw': 0.11124845488257108, 'pct': 0.24974721941354905}","{'raw': 3.8009888751545122, 'pct': 0.2659251769464105}","{'raw': 347.0395550061805, 'pct': 0.18604651162790697}","{'raw': 10.939431396786157, 'pct': 0.9504550050556118}","{'raw': 218, 'pct': 0.21435793731041455}",[]
2882892058,2434,80,1,30,14,False,1483121208,5,20,,,,128,"[5062, 5060, 5060, 5062, 5059, 5062, 5061, 5062, 5064, 5917, 5063, 5064, 5063, 5063, 5996, 5063, 5064, 6670]",12,41,0,0,5,29,1395,21345,15841,0,11,48,212,69,249,235,108,,5,312,23,,[],4494,False,24542,24502,2,54,"{'raw': 605, 'pct': 0.6336173508907823}","{'raw': 604, 'pct': 0.23470178156467855}","{'raw': 0.12325390304026294, 'pct': 0.18590240123934934}","{'raw': 7.691043549712407, 'pct': 0.6460108443067389}","{'raw': 390.49301561216106, 'pct': 0.09217660728117738}","{'raw': 0, 'pct': 0.8652207591014718}","{'raw': 4494, 'pct': 0.5600309837335399}",[]
2882819616,1982,9,1,48,10,False,1483118910,5,20,,,,0,"[5372, 5371, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5370, 5372, 5371, 5372, 5371, 5371, 5370, 5371, 5371]",6,0,0,0,7,9,40,13425,12051,0,74,48,185,65,37,77,108,,1,165,18,,[],110,True,13874,14898,0,54,"{'raw': 420, 'pct': 0.3325062034739454}","{'raw': 451, 'pct': 0.14081885856079404}","{'raw': 0.030272452068617558, 'pct': 0.02543424317617866}","{'raw': 4.994954591321897, 'pct': 0.5775434243176178}","{'raw': 364.8133198789102, 'pct': 0.1141439205955335}","{'raw': 0, 'pct': 0.8678660049627791}","{'raw': 110, 'pct': 0.10421836228287841}",[]
2882715873,1908,117,1,42,8,False,1483115866,5,20,,697,,4,"[5486, 5487, 5486, 5485, 5486, 5488, 5486, 5487, 5487, 5937, 5487, 5488]",4,0,0,0,13,1,76,6245,8301,1180,91,172,239,0,151,46,0,,1,59,12,,[],317,True,7632,6264,0,54,"{'raw': 240, 'pct': 0.3326959847036329}","{'raw': 197, 'pct': 0.015296367112810707}","{'raw': 0.031446540880503145, 'pct': 0.40344168260038243}","{'raw': 1.8553459119496856, 'pct': 0.9063097514340345}","{'raw': 261.0377358490566, 'pct': 0.8260038240917782}","{'raw': 37.106918238993714, 'pct': 0.01338432122370937}","{'raw': 317, 'pct': 0.3881453154875717}",[]
2882328923,2609,147,1,31,44,True,1483106005,5,20,,,,129,"[5009, 5007, 5009, 5007, 5009, 5010, 5008, 5009, 5008, 6160, 5007, 5010, 5008, 5008, 5903, 5007, 5010]",5,0,0,0,10,0,573,12975,18373,0,2,29,125,1,127,46,123,,4,192,19,,[],123,False,15349,16393,0,54,"{'raw': 353, 'pct': 0.1181046676096181}","{'raw': 377, 'pct': 0.056577086280056574}","{'raw': 0.09198926791874282, 'pct': 0.12093352192362093}","{'raw': 4.415484860099655, 'pct': 0.44625176803394623}","{'raw': 422.5297048677654, 'pct': 0.1456859971711457}","{'raw': 0, 'pct': 0.9476661951909476}","{'raw': 123, 'pct': 0.20862800565770862}",[]
