radiant,match_id,duration,first_blood_time,game_mode,dire_score,radiant_score,radiant_win,start_time,region,patch,throw,comeback,replay_url,picks_bans
FALSE,3744175111,2088,0,2,38,7,FALSE,1519142657,3,28,,-251,http://replay133.valve.net/570/3744175111_1441461802.dem.bz2,"[{'is_pick': False, 'hero_id': 57, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 66, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 16, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 19, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 89, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 103, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 100, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 87, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 78, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 72, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 86, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 8, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 49, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 39, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 47, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 30, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 7, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 34, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 38, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3744175111}, {'is_pick': False, 'hero_id': 54, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 65, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3744175111}, {'is_pick': True, 'hero_id': 48, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3744175111}]"
TRUE,3743753906,3389,93,2,27,25,FALSE,1519125144,3,28,,9470,http://replay131.valve.net/570/3743753906_2119534319.dem.bz2,"[{'is_pick': False, 'hero_id': 100, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 57, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 19, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 89, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 107, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 103, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 15, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 66, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 30, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 90, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 23, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 51, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 60, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 17, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 88, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 78, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 49, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 63, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3743753906}, {'is_pick': False, 'hero_id': 8, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 16, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3743753906}, {'is_pick': True, 'hero_id': 80, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3743753906}]"
TRUE,3739369960,1886,103,2,13,24,TRUE,1518891349,3,28,0,,http://replay136.valve.net/570/3739369960_310787065.dem.bz2,"[{'is_pick': False, 'hero_id': 66, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 77, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 103, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 33, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 61, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 34, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 89, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 19, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 87, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 54, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 13, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 12, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 65, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 109, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 107, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 86, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 43, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 47, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 62, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3739369960}, {'is_pick': False, 'hero_id': 63, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 68, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3739369960}, {'is_pick': True, 'hero_id': 81, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3739369960}]"
FALSE,3739271795,2286,206,2,31,27,FALSE,1518887524,3,28,,156,http://replay137.valve.net/570/3739271795_1321592408.dem.bz2,"[{'is_pick': False, 'hero_id': 77, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 66, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 33, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 89, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 38, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 103, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 19, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 68, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 60, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 100, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 50, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 47, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 61, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 34, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 65, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 111, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 54, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 12, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3739271795}, {'is_pick': False, 'hero_id': 13, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 76, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3739271795}, {'is_pick': True, 'hero_id': 101, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3739271795}]"
TRUE,3739159697,2431,110,2,20,29,TRUE,1518883348,3,28,9615,,http://replay131.valve.net/570/3739159697_1417577338.dem.bz2,"[{'is_pick': False, 'hero_id': 66, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 77, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 103, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 33, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 19, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 89, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 62, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 78, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 87, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 34, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 38, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 61, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 41, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 17, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 60, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 3, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 8, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 80, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 104, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3739159697}, {'is_pick': False, 'hero_id': 43, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 53, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3739159697}, {'is_pick': True, 'hero_id': 74, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3739159697}]"
FALSE,3737779148,1667,8,2,31,14,FALSE,1518813000,3,28,,417,http://replay131.valve.net/570/3737779148_1828838717.dem.bz2,"[{'is_pick': False, 'hero_id': 57, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 89, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 58, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 66, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 78, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 19, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 103, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 13, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 40, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 87, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 72, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 61, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 34, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 80, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 51, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 41, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 43, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 74, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 38, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3737779148}, {'is_pick': False, 'hero_id': 12, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 77, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3737779148}, {'is_pick': True, 'hero_id': 18, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3737779148}]"
TRUE,3737707928,1941,163,2,13,31,TRUE,1518809340,3,28,4634,,http://replay133.valve.net/570/3737707928_1333140308.dem.bz2,"[{'is_pick': False, 'hero_id': 66, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 57, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 89, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 19, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 100, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 58, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 103, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 78, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 86, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 30, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 72, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 61, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 80, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 107, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 8, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 17, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 49, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 29, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3737707928}, {'is_pick': False, 'hero_id': 15, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 38, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3737707928}, {'is_pick': True, 'hero_id': 77, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3737707928}]"
TRUE,3737097183,1019,46,2,12,24,TRUE,1518785400,3,28,67,,http://replay136.valve.net/570/3737097183_1626515457.dem.bz2,"[{'is_pick': False, 'hero_id': 89, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 57, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 66, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 19, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 86, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 58, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 103, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 30, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 78, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 102, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 61, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 34, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 80, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 15, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 100, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 25, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 72, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 20, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3737097183}, {'is_pick': False, 'hero_id': 76, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 47, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3737097183}, {'is_pick': True, 'hero_id': 13, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3737097183}]"
TRUE,3737019853,1384,79,2,7,23,TRUE,1518782400,3,28,0,,http://replay136.valve.net/570/3737019853_1036013926.dem.bz2,"[{'is_pick': False, 'hero_id': 57, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 66, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 58, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 89, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 78, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 107, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 19, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 103, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 16, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 86, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 90, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 47, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 72, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 76, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 3, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 80, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 54, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 100, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 17, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3737019853}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 15, 'team': 0, 'order': 20, 'ord': 20, 'match_id': 3737019853}, {'is_pick': True, 'hero_id': 11, 'team': 1, 'order': 21, 'ord': 21, 'match_id': 3737019853}]"
TRUE,3736096126,2314,94,2,21,34,TRUE,1518728089,3,28,69,,http://replay138.valve.net/570/3736096126_1552091789.dem.bz2,"[{'is_pick': False, 'hero_id': 103, 'team': 1, 'order': 0, 'ord': 0, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 19, 'team': 0, 'order': 1, 'ord': 1, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 66, 'team': 1, 'order': 2, 'ord': 2, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 89, 'team': 0, 'order': 3, 'ord': 3, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 107, 'team': 1, 'order': 4, 'ord': 4, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 77, 'team': 0, 'order': 5, 'ord': 5, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 30, 'team': 1, 'order': 6, 'ord': 6, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 100, 'team': 0, 'order': 7, 'ord': 7, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 78, 'team': 0, 'order': 8, 'ord': 8, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 72, 'team': 1, 'order': 9, 'ord': 9, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 13, 'team': 0, 'order': 10, 'ord': 10, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 18, 'team': 1, 'order': 11, 'ord': 11, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 43, 'team': 0, 'order': 12, 'ord': 12, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 57, 'team': 1, 'order': 13, 'ord': 13, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 87, 'team': 0, 'order': 14, 'ord': 14, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 51, 'team': 1, 'order': 15, 'ord': 15, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 17, 'team': 0, 'order': 16, 'ord': 16, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 49, 'team': 1, 'order': 17, 'ord': 17, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 33, 'team': 0, 'order': 18, 'ord': 18, 'match_id': 3736096126}, {'is_pick': False, 'hero_id': 80, 'team': 1, 'order': 19, 'ord': 19, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 74, 'team': 1, 'order': 20, 'ord': 20, 'match_id': 3736096126}, {'is_pick': True, 'hero_id': 10, 'team': 0, 'order': 21, 'ord': 21, 'match_id': 3736096126}]"
FALSE,3735966321,2211,177,2,16,33,TRUE,1518721961,3,28,40,,http://replay137.valve.net/570/3735966321_2055573295.dem.bz2,"[{'is_pick': False, 'hero_id': 103, 'team': 0, 'order': 0, 'ord': 0, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 19, 'team': 1, 'order': 1, 'ord': 1, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 66, 'team': 0, 'order': 2, 'ord': 2, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 89, 'team': 1, 'order': 3, 'ord': 3, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 107, 'team': 0, 'order': 4, 'ord': 4, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 57, 'team': 1, 'order': 5, 'ord': 5, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 30, 'team': 0, 'order': 6, 'ord': 6, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 72, 'team': 1, 'order': 7, 'ord': 7, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 86, 'team': 1, 'order': 8, 'ord': 8, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 77, 'team': 0, 'order': 9, 'ord': 9, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 47, 'team': 1, 'order': 10, 'ord': 10, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 29, 'team': 0, 'order': 11, 'ord': 11, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 13, 'team': 1, 'order': 12, 'ord': 12, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 78, 'team': 0, 'order': 13, 'ord': 13, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 38, 'team': 1, 'order': 14, 'ord': 14, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 60, 'team': 0, 'order': 15, 'ord': 15, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 90, 'team': 1, 'order': 16, 'ord': 16, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 104, 'team': 0, 'order': 17, 'ord': 17, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 43, 'team': 1, 'order': 18, 'ord': 18, 'match_id': 3735966321}, {'is_pick': False, 'hero_id': 80, 'team': 0, 'order': 19, 'ord': 19, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 76, 'team': 0, 'order': 20, 'ord': 20, 'match_id': 3735966321}, {'is_pick': True, 'hero_id': 61, 'team': 1, 'order': 21, 'ord': 21, 'match_id': 3735966321}]"
